tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	4363	0	live	ABCC1	ABC29, ABCC, DFNA77, GS-X, MRP, MRP1	ATP binding cassette subfamily C member 1	multidrug resistance-associated protein 1|ATP-binding cassette transporter variant ABCC1delta-ex13|ATP-binding cassette transporter variant ABCC1delta-ex13&14|ATP-binding cassette transporter variant ABCC1delta-ex25|ATP-binding cassette transporter variant ABCC1delta-ex25&26|ATP-binding cassette, sub-family C (CFTR/MRP), member 1|LTC4 transporter|glutathione S-conjugate export pump|glutathione-S-conjugate-translocating ATPase ABCC1|leukotriene C(4) transporter	16p13.11	16	NC_000016.10	15949616	16143062	plus	34	158343	
9606	Homo sapiens	6502	0	live	SKP2	FBL1, FBXL1, FLB1, p45	S-phase kinase associated protein 2	S-phase kinase-associated protein 2|CDK2/cyclin A-associated protein p45|F-box/LRR-repeat protein 1|S-phase kinase-associated protein 2, E3 ubiquitin protein ligase|p45skp2	5p13.2	5	NC_000005.10	36152067	36184319	plus	11	601436	
9606	Homo sapiens	5467	0	live	PPARD	FAAR, NR1C2, NUC1, NUCI, NUCII, PPARB	peroxisome proliferator activated receptor delta	peroxisome proliferator-activated receptor delta|PPAR-beta|PPAR-delta|PPARD/MYO1D fusion|nuclear hormone receptor 1|nuclear receptor subfamily 1 group C member 2|peroxisome proliferator-activated receptor beta	6p21.31	6	NC_000006.12	35342558	35428180	plus	13	600409	
9606	Homo sapiens	947	0	live	CD34		CD34 molecule	hematopoietic progenitor cell antigen CD34|CD34 antigen	1q32.2	1	NC_000001.11	207880972	207911125	minus	8	142230	
9606	Homo sapiens	5443	0	live	POMC	ACTH, CLIP, LPH, MSH, NPP, OBAIRH, POC	proopiomelanocortin	pro-opiomelanocortin|adrenocorticotropic hormone|adrenocorticotropin|alpha-MSH|alpha-melanocyte-stimulating hormone|beta-LPH|beta-MSH|beta-endorphin|beta-melanocyte-stimulating hormone|corticotropin-like intermediary peptide|corticotropin-lipotropin|gamma-LPH|gamma-MSH|lipotropin beta|lipotropin gamma|melanotropin alpha|melanotropin beta|melanotropin gamma|met-enkephalin|opiomelanocortin prepropeptide|pro-ACTH-endorphin|proopiomelanocortin preproprotein	2p23.3	2	NC_000002.12	25160860	25168580	minus	4	176830	
9606	Homo sapiens	7042	0	live	TGFB2	G-TSF, LDS4, TGF-beta2	transforming growth factor beta 2	transforming growth factor beta-2 proprotein|BSC-1 cell growth inhibitor|cetermin|glioblastoma-derived T-cell suppressor factor|polyergin|prepro-transforming growth factor beta-2	1q41	1	NC_000001.11	218345336	218444619	plus	8	190220	
9606	Homo sapiens	3611	0	live	ILK	HEL-S-28-1, ILK-2, P59, p59ILK, ILK	integrin linked kinase	integrin-linked protein kinase|59 kDa serine/threonine-protein kinase|beta-integrin-linked kinase|epididymis secretory protein Li 28|integrin-linked kinase-2	11p15.4	11	NC_000011.10	6603748	6610873	plus	15	602366	
9606	Homo sapiens	1278	0	live	COL1A2	EDSARTH2, EDSCV, OI4	collagen type I alpha 2 chain	collagen alpha-2(I) chain|alpha 2 type I procollagen|alpha 2(I) procollagen|alpha 2(I)-collagen|alpha-2 type I collagen|collagen I, alpha-2 polypeptide|collagen of skin, tendon and bone, alpha-2 chain|collagen, type I, alpha 2|epididymis secretory sperm binding protein|type I procollagen	7q21.3	7	NC_000007.14	94394895	94431227	plus	52	120160	
9606	Homo sapiens	5294	0	live	PIK3CG	PI3CG, PI3K, PI3Kgamma, PIK3, p110gamma, p120-PI3K	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma	phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform|1-phosphatidylinositol 3-kinase|PI3-kinase subunit gamma|phosphatidylinositol 3 kinase gamma, p110 gamma|phosphatidylinositol 3-kinase catalytic 110-kD gamma|phosphatidylinositol-4,5-bisphosphate 3-kinase 110 kDa catalytic subunit gamma|phosphoinositide-3-kinase gamma catalytic subunit|ptdIns-3-kinase subunit gamma|ptdIns-3-kinase subunit p110-gamma|serine/threonine protein kinase PIK3CG	7q22.3	7	NC_000007.14	106865282	106908980	plus	15	601232	
9606	Homo sapiens	6279	0	live	S100A8	60B8AG, CAGA, CFAG, CGLA, CP-10, L1Ag, MA387, MIF, MRP8, NIF, P8, S100-A8	S100 calcium binding protein A8	protein S100-A8|calgranulin A|calprotectin L1L subunit|cystic fibrosis antigen|leukocyte L1 complex light chain|migration inhibitory factor-related protein 8|urinary stone protein band A	1q21.3	1	NC_000001.11	153390032	153422583	minus	5	123885	
9606	Homo sapiens	8795	0	live	TNFRSF10B	CD262, DR5, KILLER, KILLER/DR5, TRAIL-R2, TRAILR2, TRICK2, TRICK2A, TRICK2B, TRICKB, ZTNFR9	TNF receptor superfamily member 10b	tumor necrosis factor receptor superfamily member 10B|Fas-like protein|TNF-related apoptosis-inducing ligand receptor 2|apoptosis inducing protein TRICK2A/2B|apoptosis inducing receptor TRAIL-R2|cytotoxic TRAIL receptor-2|death domain containing receptor for TRAIL/Apo-2L|death receptor 5|p53-regulated DNA damage-inducible cell death receptor(killer)|tumor necrosis factor receptor superfamily, member 10b|tumor necrosis factor receptor-like protein ZTNFR9	8p21.3	8	NC_000008.11	23020133	23069031	minus	10	603612	
9606	Homo sapiens	1000	0	live	CDH2	ACOGS, ARVD14, CD325, CDHN, CDw325, NCAD	cadherin 2	cadherin-2|N-cadherin 1|cadherin 2, type 1, N-cadherin (neuronal)|calcium-dependent adhesion protein, neuronal|neural cadherin	18q12.1	18	NC_000018.10	27932878	28177130	minus	19	114020	
9606	Homo sapiens	6591	0	live	SNAI2	SLUG, SLUGH, SLUGH1, SNAIL2, WS2D	snail family transcriptional repressor 2	zinc finger protein SNAI2|neural crest transcription factor SLUG|protein snail homolog 2|slug (chicken homolog), zinc finger protein|snail family zinc finger 2|snail homolog 2	8q11.21	8	NC_000008.11	48917598	48921429	minus	3	602150	
9606	Homo sapiens	2006	0	live	ELN	ADCL1, SVAS, WBS, WS	elastin	elastin|tropoelastin	7q11.23	7	NC_000007.14	74027772	74069907	plus	34	130160	
9606	Homo sapiens	9839	0	live	ZEB2	HSPC082, SIP-1, SIP1, SMADIP1, ZFHX1B	zinc finger E-box binding homeobox 2	zinc finger E-box-binding homeobox 2|SMAD interacting protein 1|Smad-interacting protein 1|zinc finger homeobox 1b	2q22.3	2	NC_000002.12	144384081	144520119	minus	11	605802	
9606	Homo sapiens	5069	0	live	PAPPA	ASBABP2, DIPLA1, IGFBP-4ase, PAPA, PAPP-A1, PAPPA	pappalysin 1	pappalysin-1|IGF-dependent IGFBP-4 protease|aspecific BCL2 ARE-binding protein 2|differentially placenta 1 expressed protein|insulin-like growth factor-dependent IGF binding protein-4 protease|pregnancy-associated plasma protein A, pappalysin 1	9q33.1	9	NC_000009.12	116153752	116402321	plus	22	176385	
9606	Homo sapiens	5268	0	live	SERPINB5	PI5, maspin	serpin family B member 5	serpin B5|PI-5|peptidase inhibitor 5|protease inhibitor 5 (maspin)|serine (or cysteine) proteinase inhibitor, clade B (ovalbumin), member 5|serpin peptidase inhibitor, clade B (ovalbumin), member 5	18q21.33	18	NC_000018.10	63476958	63505085	plus	8	154790	
9606	Homo sapiens	59341	0	live	TRPV4	BCYM3, CMT2C, HMSN2C, OTRPC4, SMAL, SPSMA, SSQTL1, TRP12, VRL2, VROAC	transient receptor potential cation channel subfamily V member 4	transient receptor potential cation channel subfamily V member 4|OSM9-like transient receptor potential channel 4|osm-9-like TRP channel 4|osmosensitive transient receptor potential channel 4|transient receptor potential protein 12|vanilloid receptor-like channel 2|vanilloid receptor-related osmotically activated channel	12q24.11	12	NC_000012.12	109783087	109833398	minus	19	605427	
9606	Homo sapiens	7070	0	live	THY1	CD90, CDw90	Thy-1 cell surface antigen	thy-1 membrane glycoprotein|Thy-1 T-cell antigen|thy-1 antigen	11q23.3	11	NC_000011.10	119415476	119424985	minus	7	188230	
9606	Homo sapiens	890	0	live	CCNA2	CCN1, CCNA	cyclin A2	cyclin-A2|cyclin-A	4q27	4	NC_000004.12	121816444	121823883	minus	8	123835	
9606	Homo sapiens	655	0	live	BMP7	OP-1	bone morphogenetic protein 7	bone morphogenetic protein 7|osteogenic protein 1	20q13.31	20	NC_000020.11	57168753	57266641	minus	7	112267	
9606	Homo sapiens	186	0	live	AGTR2	AT2, ATGR2, MRX88	angiotensin II receptor type 2	type-2 angiotensin II receptor|angiotensin II type-2 receptor	Xq23	X	NC_000023.11	116170744	116174974	plus	3	300034	
9606	Homo sapiens	5742	0	live	PTGS1	COX1, COX3, PCOX1, PES-1, PGG/HS, PGHS-1, PGHS1, PHS1, PTGHS	prostaglandin-endoperoxide synthase 1	prostaglandin G/H synthase 1|PGH synthase 1|cyclooxygenase-1|prostaglandin H2 synthase 1|prostaglandin-endoperoxide synthase 1 (prostaglandin G/H synthase and cyclooxygenase)	9q33.2	9	NC_000009.12	122369906	122395703	plus	15	176805	
9606	Homo sapiens	9173	0	live	IL1RL1	DER4, FIT-1, IL33R, ST2, ST2L, ST2V, T1	interleukin 1 receptor like 1	interleukin-1 receptor-like 1|growth stimulation-expressed|homolog of mouse growth stimulation-expressed|interleukin 1 receptor-related protein	2q12.1	2	NC_000002.12	102311529	102352367	plus	13	601203	
9606	Homo sapiens	51548	0	live	SIRT6	SIR2L6	sirtuin 6	NAD-dependent protein deacetylase sirtuin-6|SIR2-like protein 6|regulatory protein SIR2 homolog 6|sir2-related protein type 6|sirtuin type 6	19p13.3	19	NC_000019.10	4174109	4182563	minus	9	606211	
9606	Homo sapiens	1634	0	live	DCN	CSCD, DSPG2, PG40, PGII, PGS2, SLRR1B	decorin	decorin|bone proteoglycan II|dermatan sulphate proteoglycans II|proteoglycan core protein|small leucine-rich protein 1B	12q21.33	12	NC_000012.12	91140484	91182817	minus	9	125255	
9606	Homo sapiens	7454	0	live	WAS	IMD2, SCNX, THC, THC1P, WASPA, WAS	WASP actin nucleation promoting factor	wiskott-Aldrich syndrome protein|eczema-thrombocytopenia|thrombocytopenia 1 (X-linked)	Xp11.23	X	NC_000023.11	48683753	48691427	plus	13	300392	
9606	Homo sapiens	59	0	live	ACTA2	ACTSA	actin alpha 2, smooth muscle	actin, aortic smooth muscle|actin, alpha 2, smooth muscle, aorta|alpha-cardiac actin|cell growth-inhibiting gene 46 protein	10q23.31	10	NC_000010.11	88935074	88991397	minus	10	102620	
9606	Homo sapiens	2081	0	live	ERN1	IRE1, IRE1P, IRE1a, hIRE1p	endoplasmic reticulum to nucleus signaling 1	serine/threonine-protein kinase/endoribonuclease IRE1|ER to nucleus signalling 1|inositol-requiring 1|inositol-requiring enzyme 1|inositol-requiring protein 1|ire1-alpha|protein kinase/endoribonuclease	17q23.3	17	NC_000017.11	64039142	64132469	minus	22	604033	
9606	Homo sapiens	1028	0	live	CDKN1C	BWCR, BWS, KIP2, WBS, p57, p57Kip2	cyclin dependent kinase inhibitor 1C	cyclin-dependent kinase inhibitor 1C|cyclin-dependent kinase inhibitor 1C (p57, Kip2)|cyclin-dependent kinase inhibitor p57	11p15.4	11	NC_000011.10	2883218	2885775	minus	4	600856	
9606	Homo sapiens	54822	0	live	TRPM7	ALSPDC, CHAK, CHAK1, LTRPC7, LTrpC-7, TRP-PLIK	transient receptor potential cation channel subfamily M member 7	transient receptor potential cation channel subfamily M member 7|LTRPC ion channel family member 7|channel-kinase 1|long transient receptor potential channel 7|transient receptor potential-phospholipase C-interacting kinase	15q21.2	15	NC_000015.10	50557158	50686797	minus	43	605692	
9606	Homo sapiens	6688	0	live	SPI1	OF, PU.1, SFPI1, SPI-1, SPI-A	Spi-1 proto-oncogene	transcription factor PU.1|31 kDa transforming protein|hematopoietic transcription factor PU.1|spleen focus forming virus (SFFV) proviral integration oncogene spi1	11p11.2	11	NC_000011.10	47354859	47395640	minus	8	165170	
9606	Homo sapiens	8989	0	live	TRPA1	ANKTM1, FEPS, FEPS1	transient receptor potential cation channel subfamily A member 1	transient receptor potential cation channel subfamily A member 1|ankyrin-like with transmembrane domains 1|transformation-sensitive protein p120|wasabi receptor	8q21.11	8	NC_000008.11	72021250	72094885	minus	29	604775	
9606	Homo sapiens	6663	0	live	SOX10	DOM, PCWH, SOX-10, WS2E, WS4, WS4C	SRY-box transcription factor 10	transcription factor SOX-10|SRY (sex determining region Y)-box 10|SRY-box 10|SRY-related HMG-box gene 10|dominant megacolon, mouse, human homolog of	22q13.1	22	NC_000022.11	37972312	37984555	minus	4	602229	
9606	Homo sapiens	7471	0	live	WNT1	BMND16, INT1, OI15	Wnt family member 1	proto-oncogene Wnt-1|proto-oncogene Int-1 homolog|wingless-type MMTV integration site family member 1|wingless-type MMTV integration site family, member 1 (oncogene INT1)	12q13.12	12	NC_000012.12	48978322	48982620	plus	4	164820	
9606	Homo sapiens	7043	0	live	TGFB3	ARVD, ARVD1, LDS5, RNHF, TGF-beta3	transforming growth factor beta 3	transforming growth factor beta-3 proprotein|prepro-transforming growth factor beta-3	14q24.3	14	NC_000014.9	75958097	75983011	minus	8	190230	
9606	Homo sapiens	6402	0	live	SELL	CD62L, LAM1, LECAM1, LEU8, LNHR, LSEL, LYAM1, PLNHR, TQ1	selectin L	L-selectin|CD62 antigen-like family member L|gp90-MEL|leukocyte surface antigen Leu-8|leukocyte-endothelial cell adhesion molecule 1|lymph node homing receptor|lymphocyte adhesion molecule 1|pln homing receptor	1q24.2	1	NC_000001.11	169690667	169711620	minus	9	153240	
9606	Homo sapiens	1513	0	live	CTSK	CTS02, CTSO, CTSO1, CTSO2, PKND, PYCD	cathepsin K	cathepsin K|cathepsin O|cathepsin O1|cathepsin O2|cathepsin X	1q21.3	1	NC_000001.11	150796208	150808260	minus	8	601105	
9606	Homo sapiens	56616	0	live	DIABLO	DFNA64, SMAC	diablo IAP-binding mitochondrial protein	diablo homolog, mitochondrial|diablo-like protein|direct IAP-binding protein with low pI|second mitochondria-derived activator of caspase	12q24.31	12	NC_000012.12	122207662	122227456	minus	8	605219	
9606	Homo sapiens	6863	0	live	TAC1	Hs.2563, NK2, NKNA, NPK, TAC2	tachykinin precursor 1	protachykinin-1|PPT|neurokinin 1|neurokinin 2|neurokinin A|neurokinin alpha|neuromedin L|neuropeptide K|neuropeptide gamma|preprotachykinin|protachykinin|substance K|substance P|tachykinin 2|tachykinin, precursor 1 (substance K, substance P, neurokinin 1, neurokinin 2, neuromedin L, neurokinin alpha, neuropeptide K, neuropeptide gamma)	7q21.3	7	NC_000007.14	97732086	97740472	plus	7	162320	
9606	Homo sapiens	55000	0	live	TUG1	LINC00080, NCRNA00080, TI-227H	taurine up-regulated 1	taurine up-regulated 1|taurine upregulated gene 1	22q12.2	22	NC_000022.11	30969211	30979395	plus	4	614971	
9606	Homo sapiens	4086	0	live	SMAD1	BSP-1, BSP1, JV4-1, JV41, MADH1, MADR1	SMAD family member 1	mothers against decapentaplegic homolog 1|MAD, mothers against decapentaplegic homolog 1|Mad-related protein 1|SMAD, mothers against DPP homolog 1|TGF-beta signaling protein 1|mothers against DPP homolog 1|transforming growth factor-beta signaling protein 1	4q31.21	4	NC_000004.12	145481306	145559176	plus	12	601595	
9606	Homo sapiens	3783	0	live	KCNN4	DHS2, IK, IK1, IKCA1, KCA4, KCa3.1, SK4, hIKCa1, hKCa4, hSK4	potassium calcium-activated channel subfamily N member 4	intermediate conductance calcium-activated potassium channel protein 4|SKCa 4|SKCa4|intermediate-conductance Ca2+-activated K+ channel, KCa3.1|potassium channel, calcium activated intermediate/small conductance subfamily N alpha, member 4|potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4|putative Gardos channel|putative erythrocyte intermediate conductance calcium-activated potassium Gardos channel|small conductance calcium-activated potassium channel 4	19q13.31	19	NC_000019.10	43766533	43782139	minus	10	602754	
9606	Homo sapiens	1525	0	live	CXADR	CAR, CAR4/6, HCAR	CXADR Ig-like cell adhesion molecule	coxsackievirus and adenovirus receptor|46 kD coxsackievirus and adenovirus receptor (CAR) protein|CVB3-binding protein|HCVADR|coxsackie virus and adenovirus receptor|coxsackievirus B-adenovirus receptor	21q21.1	21	NC_000021.9	17513016	17636213	plus	10	602621	
9606	Homo sapiens	5601	0	live	MAPK9	JNK-55, JNK2, JNK2A, JNK2ALPHA, JNK2B, JNK2BETA, PRKM9, SAPK, SAPK1a, p54a, p54aSAPK	mitogen-activated protein kinase 9	mitogen-activated protein kinase 9|Jun kinase|MAP kinase 9|MAPK 9|c-Jun N-terminal kinase 2|c-Jun kinase 2|stress-activated protein kinase 1a|stress-activated protein kinase JNK2	5q35.3	5	NC_000005.10	180233143	180292083	minus	17	602896	
9606	Homo sapiens	5764	0	live	PTN	HARP, HB-GAM, HBBM, HBGF-8, HBGF8, HBNF, HBNF-1, NEGF1, OSF-1	pleiotrophin	pleiotrophin|heparin affin regulatory protein|heparin-binding brain mitogen|heparin-binding growth factor 8|heparin-binding growth-associated molecule|heparin-binding neurite outgrowth promoting factor|heparin-binding neurite outgrowth-promoting factor 1|osteoblast-specific factor 1|pleiotrophin (heparin binding growth factor 8, neurite growth-promoting factor 1)	7q33	7	NC_000007.14	137227341	137343733	minus	6	162095	
9606	Homo sapiens	26585	0	live	GREM1	C15DUPq, CKTSF1B1, CRAC1, CRCS4, DAND2, DRM, DUP15q, GREMLIN, HMPS, HMPS1, IHG-2, MPSH, PIG2	gremlin 1, DAN family BMP antagonist	gremlin-1|DAN domain family member 2|cell proliferation-inducing gene 2 protein|colorectal adenoma and carcinoma 1|cysteine knot superfamily 1, BMP antagonist 1|down-regulated in Mos-transformed cells protein|gremlin 1, cysteine knot superfamily, homolog|gremlin 1-like protein|hereditary mixed polyposis syndrome|increased in high glucose-2	15q13.3	15	NC_000015.10	32718004	32745106	plus	3	603054	
9606	Homo sapiens	2252	0	live	FGF7	HBGF-7, KGF	fibroblast growth factor 7	fibroblast growth factor 7|FGF-7|heparin-binding growth factor 7|keratinocyte growth factor	15q21.2	15	NC_000015.10	49423242	49488775	plus	4	148180	
9606	Homo sapiens	9780	0	live	PIEZO1	DHS, FAM38A, LMPH3, LMPHM6, Mib	piezo type mechanosensitive ion channel component 1	piezo-type mechanosensitive ion channel component 1|family with sequence similarity 38, member A|membrane protein induced by beta-amyloid treatment	16q24.3	16	NC_000016.10	88715338	88785220	minus	51	611184	
9606	Homo sapiens	10163	0	live	WASF2	IMD2, SCAR2, WASF4, WAVE2, dJ393P12.2	WASP family member 2	wiskott-Aldrich syndrome protein family member 2|WAS protein family member 2|WASP family Verprolin-homologous protein 2|WASP family protein member 2|WASP family protein member 4|protein WAVE-2|putative Wiskott-Aldrich syndrome protein family member 4|suppressor of cyclic-AMP receptor (WASP-family)|verprolin homology domain-containing protein 2	1p36.11	1	NC_000001.11	27404230	27490167	minus	9	605875	
9606	Homo sapiens	6326	0	live	SCN2A	BFIC3, BFIS3, BFNIS, DEE11, EA9, EIEE11, HBA, HBSCI, HBSCII, NAC2, Na(v)1.2, Nav1.21, SCN2A2, SCN2A	sodium voltage-gated channel alpha subunit 2	sodium channel protein type 2 subunit alpha|sodium channel protein brain II subunit alpha|sodium channel protein type II subunit alpha|sodium channel protein, brain type 2 alpha subunit|sodium channel, voltage-gated, type II, alpha 1 polypeptide|sodium channel, voltage-gated, type II, alpha 2 polypeptide|sodium channel, voltage-gated, type II, alpha subunit|voltage-gated sodium channel subtype II|voltage-gated sodium channel subunit alpha Nav1.2|voltage-gated sodium channel type II alpha subunit	2q24.3	2	NC_000002.12	165239414	165392304	plus	31	182390	
9606	Homo sapiens	10468	0	live	FST	FS	follistatin	follistatin|activin-binding protein	5q11.2	5	NC_000005.10	53480338	53487134	plus	9	136470	
9606	Homo sapiens	1643	0	live	DDB2	DDBB, UV-DDB2, XPE	damage specific DNA binding protein 2	DNA damage-binding protein 2|DDB p48 subunit|UV-DDB 2|UV-damaged DNA-binding protein 2|damage-specific DNA binding protein 2, 48kDa|xeroderma pigmentosum group E protein	11p11.2	11	NC_000011.10	47214969	47239218	plus	10	600811	
9606	Homo sapiens	6423	0	live	SFRP2	FRP-2, SARP1, SDF-5	secreted frizzled related protein 2	secreted frizzled-related protein 2|SARP-1|sFRP-2|secreted apoptosis related protein 1|testicular tissue protein Li 170	4q31.3	4	NC_000004.12	153780591	153789083	minus	3	604157	
9606	Homo sapiens	7130	0	live	TNFAIP6	TSG-6, TSG6	TNF alpha induced protein 6	tumor necrosis factor-inducible gene 6 protein|TNF-stimulated gene 6 protein|hyaluronate-binding protein|tumor necrosis factor alpha-inducible protein 6|tumor necrosis factor, alpha induced protein 6|tumor necrosis factor-stimulated gene-6 protein	2q23.3	2	NC_000002.12	151357592	151380046	plus	6	600410	
9606	Homo sapiens	1464	0	live	CSPG4	CSPG4A, HMW-MAA, MCSP, MCSPG, MEL-CSPG, MSK16, NG2	chondroitin sulfate proteoglycan 4	chondroitin sulfate proteoglycan 4|chondroitin sulfate proteoglycan 4 (melanoma-associated)|chondroitin sulfate proteoglycan NG2|melanoma chondroitin sulfate proteoglycan|melanoma-associated chondroitin sulfate proteoglycan	15q24.2	15	NC_000015.10	75674322	75712848	minus	10	601172	
9606	Homo sapiens	6497	0	live	SKI	SGS, SKV	SKI proto-oncogene	ski oncogene|proto-oncogene c-Ski|ski oncoprotein|v-ski avian sarcoma viral oncogene homolog	1p36.33-p36.32	1	NC_000001.11	2228319	2310213	plus	9	164780	
9606	Homo sapiens	7177	0	live	TPSAB1	TPS1, TPS2, TPSB1, TPSB2, Tryptase-2	tryptase alpha/beta 1	tryptase alpha/beta-1|Tryptase II|Tryptase beta-2|epididymis secretory sperm binding protein|mast cell alpha II tryptase|mast cell beta I tryptase|tryptase alpha II|tryptase alpha-1|tryptase beta I|tryptase beta-1|tryptase-1|tryptase-I|tryptase-III	16p13.3	16	NC_000016.10	1240705	1242554	plus	6	191080	
9606	Homo sapiens	10006	0	live	ABI1	ABI-1, ABLBP4, E3B1, NAP1BP, SSH3BP, SSH3BP1	abl interactor 1	abl interactor 1|Abelson interactor 1|Abl-interactor protein 1 long|abl-binding protein 4|eps8 SH3 domain-binding protein|interactor protein AblBP4|nap1 binding protein|spectrin SH3 domain-binding protein 1	10p12.1	10	NC_000010.11	26746596	26860986	minus	15	603050	
9606	Homo sapiens	55737	0	live	VPS35	MEM3, PARK17	VPS35 retromer complex component	vacuolar protein sorting-associated protein 35|hVPS35|maternal-embryonic 3|vacuolar protein sorting 35 homolog	16q11.2	16	NC_000016.10	46656132	46689194	minus	17	601501	
9606	Homo sapiens	9166	0	live	EBAG9	EB9, PDAF	estrogen receptor binding site associated antigen 9	receptor-binding cancer antigen expressed on SiSo cells|cancer-associated surface antigen RCAS1|estrogen receptor-binding fragment-associated gene 9 protein	8q23.2	8	NC_000008.11	109539702	109565996	plus	8	605772	
9606	Homo sapiens	10011	0	live	SRA1	SRA, SRAP, STRAA1, pp7684	steroid receptor RNA activator 1	steroid receptor RNA activator 1|steroid receptor RNA activator 1 (complexes with NCOA1)|steroid receptor RNA activator protein|steroid receptor coactivator	5q31.3	5	NC_000005.10	140550067	140558093	minus	5	603819	
9606	Homo sapiens	4060	0	live	LUM	LDC, SLRR2D	lumican	lumican|KSPG lumican|epididymis secretory sperm binding protein|keratan sulfate proteoglycan lumican|lumican proteoglycan	12q21.33	12	NC_000012.12	91102629	91111494	minus	3	600616	
9606	Homo sapiens	56848	0	live	SPHK2	SK 2, SK-2, SPK 2, SPK-2	sphingosine kinase 2	sphingosine kinase 2	19q13.33	19	NC_000019.10	48619409	48630407	plus	9	607092	
9606	Homo sapiens	10800	0	live	CYSLTR1	CYSLT1, CYSLT1R, CYSLTR, HMTMF81	cysteinyl leukotriene receptor 1	cysteinyl leukotriene receptor 1|G-protein coupled receptor HG55|LTD4 receptor|cysteinyl leukotriene D4 receptor	Xq21.1	X	NC_000023.11	78271468	78327611	minus	5	300201	
9606	Homo sapiens	23765	0	live	IL17RA	CANDF5, CD217, CDw217, IL-17RA, IL17R, IMD51, hIL-17R	interleukin 17 receptor A	interleukin-17 receptor A|IL-17 receptor A	22q11.1	22	NC_000022.11	17085000	17115693	plus	13	605461	
9606	Homo sapiens	10810	0	live	WASF3	Brush-1, SCAR3, WAVE3	WASP family member 3	wiskott-Aldrich syndrome protein family member 3|WAS protein family member 3|WASP family Verprolin-homologous protein 3|protein WAVE-3|verprolin homology domain-containing protein 3	13q12.13	13	NC_000013.11	26539139	26688948	plus	14	605068	
9606	Homo sapiens	7041	0	live	TGFB1I1	ARA55, HIC-5, HIC5, TSC-5	transforming growth factor beta 1 induced transcript 1	transforming growth factor beta-1-induced transcript 1 protein|androgen receptor coactivator 55 kDa protein|androgen receptor coactivator ARA55|androgen receptor-associated protein of 55 kDa|hydrogen peroxide-inducible clone 5 protein|hydrogen peroxide-inducible clone-5	16p11.2	16	NC_000016.10	31472152	31477960	plus	14	602353	
9606	Homo sapiens	51547	0	live	SIRT7	SIR2L7	sirtuin 7	NAD-dependent protein deacetylase sirtuin-7|NAD-dependent deacetylase sirtuin-7|NAD-dependent protein deacylase sirtuin-7|SIR2-like protein 7|regulatory protein SIR2 homolog 7|silent mating type information regulation 2, S.cerevisiae, homolog 7|sir2-related protein type 7|sirtuin type 7	17q25.3	17	NC_000017.11	81911939	81918176	minus	11	606212	
9606	Homo sapiens	23191	0	live	CYFIP1	P140SRA-1, SHYC, SRA-1, SRA1	cytoplasmic FMR1 interacting protein 1	cytoplasmic FMR1-interacting protein 1|cytoplasmic FMRP interacting protein 1|selective hybridizing clone|specifically Rac1-associated protein 1	15q11.2	15	NC_000015.10	22867052	22980898	minus	34	606322	
9606	Homo sapiens	64478	0	live	CSMD1	PPP1R24	CUB and Sushi multiple domains 1	CUB and sushi domain-containing protein 1|protein phosphatase 1, regulatory subunit 24	8p23.2	8	NC_000008.11	2935353	4995035	minus	73	608397	
9606	Homo sapiens	3202	0	live	HOXA5	HOX1, HOX1.3, HOX1C	homeobox A5	homeobox protein Hox-A5|homeo box 1C|homeo box A5|homeobox protein HOXA5|homeobox protein Hox-1C	7p15.2	7	NC_000007.14	27141052	27143681	minus	2	142952	
9606	Homo sapiens	4053	0	live	LTBP2	C14orf141, GLC3D, LTBP3, MSPKA, MSTP031, WMS3	latent transforming growth factor beta binding protein 2	latent-transforming growth factor beta-binding protein 2|LTBP-2	14q24.3	14	NC_000014.9	74498183	74612593	minus	36	602091	
9606	Homo sapiens	5141	0	live	PDE4A	DPDE2, PDE4, PDE46	phosphodiesterase 4A	cAMP-specific 3',5'-cyclic phosphodiesterase 4A|phosphodiesterase 4A, cAMP-specific (dunce|phosphodiesterase E2 dunce homolog, Drosophila|phosphodiesterase isozyme 4	19p13.2	19	NC_000019.10	10416773	10469631	plus	22	600126	
9606	Homo sapiens	93649	0	live	MYOCD	MGBL, MYCD	myocardin	myocardin	17p12	17	NC_000017.11	12665890	12768949	plus	15	606127	
9606	Homo sapiens	5803	0	live	PTPRZ1	HPTPZ, HPTPzeta, PTP-ZETA, PTP18, PTPRZ, PTPZ, R-PTP-zeta-2, RPTPB, RPTPbeta, phosphacan	protein tyrosine phosphatase receptor type Z1	receptor-type tyrosine-protein phosphatase zeta|protein tyrosine phosphatase, receptor-type, Z polypeptide 1|protein tyrosine phosphatase, receptor-type, zeta polypeptide 1|protein-tyrosine phosphatase receptor type Z polypeptide 2|receptor-type tyrosine phosphatase beta/zeta	7q31.32	7	NC_000007.14	121873161	122062036	plus	31	176891	
9606	Homo sapiens	7060	0	live	THBS4	TSP-4, TSP4	thrombospondin 4	thrombospondin-4	5q14.1	5	NC_000005.10	79991332	80083753	plus	27	600715	
